iso3;iso2;imfn;country;region;income;year;ai01;ai02;ai03;ai04;ai05;ai06;ai07;ai08;ai09;ai10;ai11;ai12;ai13;ai14;ai17;ai18;ai19;ai20;ai21;ai22;ai23;ai24;ai25;ai26;ai27;ai28;ai29;ai30;ai31;ai32;ai33;ai34;ai35;ai36;am01;am02;am03;di01;di02;di03;di04;di05;di06;di07;di08;di09;di10;di11;di12;di13;di14;dm01;dm02;dm03;dm04;dm05;dm06;dm07;dm08;dm09;dm10;dm11;dm12;dm13;dm14;dm15;dm16;ei01;ei02;ei03;ei04;ei05;ei06;ei07;ei08;ei09;ei10;em01;si01;si02;si03;si04;si05;si06;si07;sm01;oi01;oi02;oi06;oi07;oi08;oi09;oi10;oi11;oi12;oi13;oi14;oi15;oi16;oi16a;oi17;oi18;oi19;oi20a;om01;om02
GTM;GT;258;Guatemala;Latin America & Caribbean;Upper middle income;2009;;33.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.26;37.47;1.01;85.24;38.66;6.49;;39.19;0.22;0.73;1.38;25.76;;25.76;;;;;0.27;2.53;2.80;;0.03;2.98;0.84;0.07;;;;;6.89;8.27;18.16;4.23;1.65;18.10;63.01;11.94;2.04;22.32;;30.19;2.70;6.90;65.23;15.90;19.66;47.40;;66.47;39.19;79.61;14245.67;;2.84;6.83;21.63;28;10.78;12.47;47.00;32.00;;;;0;;;
GTM;GT;258;Guatemala;Latin America & Caribbean;Upper middle income;2010;;34.25;49.10;33.50;;;;;;;;;;;;;;;;;;;;;61.00;26.60;26.20;71.50;156.70;38.00;;22.40;9.80;19.60;;;;23.73;36.72;1.01;85.97;39.18;5.99;;39.81;0.22;0.71;1.40;24.22;;24.22;;;;;0.24;2.31;2.55;;0.03;2.77;0.92;1.36;;7.85;;;7.18;7.89;18.86;4.35;1.79;19.28;61.88;12.73;2.24;24.12;;30.54;2.11;6.73;59.58;15.72;17.99;62.90;;66.62;39.81;79.82;16019.62;;2.59;6.77;20.32;27;10.39;11.37;47.00;32.00;;;;0;;;
GTM;GT;258;Guatemala;Latin America & Caribbean;Upper middle income;2011;;35.09;;;22.32;10.22;13.72;;;;;;3.85;;3.70;10.03;5.72;6.91;13.00;;;;27.02;;;;;;;;;;;;;;;23.41;36.65;1.15;87.01;37.95;5.47;;38.53;0.27;0.94;1.80;23.96;;23.96;;;;;0.21;1.32;1.53;;0.03;1.63;0.67;;;;;;7.20;8.19;21.55;4.47;1.87;20.44;61.05;13.09;2.30;25.11;;30.04;1.61;6.60;58.64;15.34;20.72;73.35;;67.69;38.53;80.92;17231.41;-0.69;1.56;5.12;19.33;24;9.67;11.96;47.00;30.00;19.70;;;0;2;;
GTM;GT;258;Guatemala;Latin America & Caribbean;Upper middle income;2012;;35.73;;;;;;;;;;;;;;;;;;;;;30.82;;;;;;;;;;;;;;;31.64;39.10;1.14;87.86;39.34;5.40;;39.86;0.25;0.71;1.71;32.17;;32.17;;;;;1.19;2.64;3.83;;0.00;3.15;0.62;;0.40;;10.03;;6.77;8.19;18.24;4.05;1.64;18.27;62.86;7.42;2.07;23.06;;29.21;1.34;6.63;67.18;14.66;19.90;73.31;;67.25;39.86;80.16;18482.17;0.60;3.89;2.64;18.18;21;10.01;10.44;53.00;31.00;19.90;;;0;2;;
GTM;GT;258;Guatemala;Latin America & Caribbean;Upper middle income;2013;;36.10;;;;;;;;;;;;;;;;;;;;;33.17;;;;;;;;;;;;;;;32.57;40.61;1.19;88.34;40.43;5.36;;41.08;0.26;0.73;1.77;33.13;;33.13;;;;;2.26;3.26;5.53;;0.01;3.87;0.61;0.24;0.85;3.00;9.72;0.00;6.72;8.15;18.36;4.00;1.58;17.34;62.09;8.04;2.06;22.55;;29.90;1.19;6.92;75.93;14.78;19.01;75.20;;66.99;41.08;80.77;20165.52;0.94;5.53;3.11;17.63;21;10.01;10.50;53.00;30.00;20.10;;;0;1;;
GTM;GT;258;Guatemala;Latin America & Caribbean;Upper middle income;2014;;35.95;;;40.79;15.15;12.26;8.72;;4.34;9.94;55.75;11.77;45.21;8.91;19.54;;6.30;16.22;19.83;1.37;;35.26;14.39;;;;;;;;;;;;;;32.95;41.43;1.22;88.61;40.52;5.33;;41.20;0.27;0.72;1.76;33.50;;33.50;;;;;2.42;2.99;5.41;;0.01;5.23;0.64;0.22;1.36;11.85;10.02;0.00;6.41;8.30;20.27;3.93;1.64;17.62;61.47;8.48;2.03;21.87;;30.08;1.29;6.94;76.99;14.56;17.88;71.15;;66.61;41.20;81.56;22273.02;-0.17;5.41;2.98;16.02;19;9.94;9.95;;;21.10;;;0;1;;
GTM;GT;258;Guatemala;Latin America & Caribbean;Upper middle income;2015;;35.90;;;;;;;;;;;;;;;;;;;;;36.07;;;;;;;;;;;;;;;34.65;43.24;1.25;88.96;41.17;5.37;;41.94;0.25;0.72;1.82;35.26;;35.26;;;;;2.25;2.78;5.03;;0.00;4.38;0.56;;;;;0.00;5.93;7.76;22.91;3.81;1.57;16.95;59.40;8.58;1.81;19.51;;29.86;1.35;6.86;77.95;14.11;12.61;80.02;;66.59;41.94;82.01;23732.34;;5.03;2.10;16.10;18;10.42;10.47;;;24.80;;;0;1;;
GTM;GT;258;Guatemala;Latin America & Caribbean;Upper middle income;2016;;34.94;;;;;;;;;;;;;;;;;;;;;37.55;;;;;;;;;;;;;;;35.14;44.20;1.20;89.16;41.73;5.37;;42.18;0.26;0.73;1.82;35.70;;35.70;;;;;2.12;3.68;5.80;;0.01;5.37;0.58;0.13;;12.01;;0.00;5.80;7.63;22.99;3.77;1.37;14.95;60.15;9.06;1.55;16.97;;28.71;2.05;7.05;80.97;14.94;14.35;60.04;;66.77;42.18;81.72;25191.19;;5.80;2.53;15.94;19;11.15;9.44;;;24.50;;;0;1;;
GTM;GT;258;Guatemala;Latin America & Caribbean;Upper middle income;2017;;34.19;42.40;34.10;43.54;12.11;9.56;7.66;;8.69;7.19;42.26;9.73;32.40;;13.07;;6.59;15.87;26.72;1.52;;37.91;7.85;82.30;37.60;30.00;66.60;190.10;54.40;2.70;25.50;10.20;13.00;;;;34.59;44.13;1.25;89.13;42.03;5.38;;42.82;0.27;0.68;1.90;35.19;;35.17;;;;;1.54;4.09;5.63;;0.01;6.25;0.53;;1.15;;10.02;0.00;5.72;7.68;24.75;3.76;1.45;15.74;59.86;9.55;1.66;18.00;;29.67;2.32;6.97;79.51;15.91;11.59;53.69;;65.85;42.82;81.43;26777.31;;5.62;2.72;14.62;17;11.71;9.70;;;;;;0;;;
GTM;GT;258;Guatemala;Latin America & Caribbean;Upper middle income;2018;;27.69;;;;;;;;;;;;;;;;;;;;;36.84;;;;;;;;;;;;;;;34.54;46.12;1.35;89.52;43.41;5.40;;44.95;0.31;0.82;1.94;35.15;;35.11;;;;;1.50;4.01;5.51;;0.01;5.75;0.47;0.02;;7.09;;0.00;5.16;7.75;24.49;3.33;1.33;14.13;58.98;11.60;1.52;16.14;;29.83;2.18;7.08;75.06;15.90;11.55;61.50;;65.20;44.95;81.47;26927.08;;5.50;2.69;13.00;16;12.89;8.84;;;;;0.44;;;;
GTM;GT;258;Guatemala;Latin America & Caribbean;Upper middle income;2019;;25.56;;;;;;;;;;;;;;;;;;;;;36.93;;;;;;;;;;;;;;;33.69;45.66;1.31;89.89;43.19;5.13;;45.13;0.30;0.73;1.88;34.28;;34.14;;;;;0.20;5.38;5.58;;0.01;7.25;0.45;0.07;;;;0.00;5.61;7.73;25.89;3.54;1.52;15.73;55.96;12.00;1.72;17.85;;31.15;2.20;6.94;73.38;16.42;11.36;72.09;;64.58;45.13;81.33;28242.13;-0.45;5.56;3.44;11.74;15;13.83;8.54;;;;;0.44;;;;
GTM;GT;258;Guatemala;Latin America & Caribbean;Upper middle income;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.27;49.31;1.33;87.77;49.50;6.87;;51.93;;;;35.90;;35.90;;;;;;;;;;;;0.53;0.27;7.00;6.52;;5.43;;26.96;3.22;1.36;14.31;52.09;;1.52;15.95;;29.31;;;65.71;;11.44;;;63.68;51.93;80.56;32018.67;-0.19;7.83;2.29;10.22;13;14.69;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.70;;6.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.62;;6.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.94;;5.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.22;;5.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.83;;6.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.95;;5.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUM;GU;829;Guam;East Asia & Pacific;High income;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUY;GY;336;Guyana;Latin America & Caribbean;Upper middle income;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.24;11.24;;93.18;21.32;0.82;;13.67;;;;11.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.21;;;;;;13.67;;267.23;;;;;;;;;;;;;;;;
GUY;GY;336;Guyana;Latin America & Caribbean;Upper middle income;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.23;9.23;;90.18;19.08;1.00;;11.99;;;;9.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81.41;;;;;;11.99;;259.87;;;;;;;;;;;;;;;;
GUY;GY;336;Guyana;Latin America & Caribbean;Upper middle income;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.07;5.33;;90.45;12.64;0.56;;8.42;;;;5.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.88;;;;;;8.42;;302.24;;;;;;;;;;;;;;;;
GUY;GY;336;Guyana;Latin America & Caribbean;Upper middle income;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.22;6.22;;89.97;18.22;0.69;;12.66;;;;6.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49.23;;;;;;12.66;;347.56;;;;;;;;;;;;;;;;
GUY;GY;336;Guyana;Latin America & Caribbean;Upper middle income;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.87;5.98;;91.01;17.65;0.59;;12.87;;;;5.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43.40;;;;;;12.87;;390.37;;;;;;;;;;;;;;;;
GUY;GY;336;Guyana;Latin America & Caribbean;Upper middle income;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.02;8.13;;93.66;16.45;0.55;;11.95;;;;5.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.55;;;;;;11.95;;408.90;;;;;;;;;;;;;;;;
GUY;GY;336;Guyana;Latin America & Caribbean;Upper middle income;1966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.50;9.31;;83.03;17.32;1.90;;12.90;;;;6.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.28;;;;;;12.90;;422.88;;;;;;;;;;;;;;;;
GUY;GY;336;Guyana;Latin America & Caribbean;Upper middle income;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.70;9.53;;90.52;18.15;1.00;;13.88;;;;6.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.07;;;;;;13.88;;415.22;;;;;;;;;;;;;;;;
GUY;GY;336;Guyana;Latin America & Caribbean;Upper middle income;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.45;12.65;;95.64;19.76;0.58;;15.12;;;;8.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49.41;;;;;;15.12;;441.81;;;;;;;;;;;;;;;;
